order_id,order_date,order_time,menu_item_id,item_name,category,price
3136,2023-02-22,0 days 12:39:19,120,Steak Torta,Mexican,13.95
3136,2023-02-22,0 days 12:39:19,122,Chips & Salsa,Mexican,7.0
3136,2023-02-22,0 days 12:39:19,131,Chicken Parmesan,Italian,17.95
3136,2023-02-22,0 days 12:39:19,106,French Fries,American,7.0
3137,2023-02-22,0 days 12:40:49,112,Salmon Roll,Asian,14.95
3138,2023-02-22,0 days 13:02:28,101,Hamburger,American,12.95
3138,2023-02-22,0 days 13:02:28,102,Cheeseburger,American,13.95
3138,2023-02-22,0 days 13:02:28,103,Hot Dog,American,9.0
3138,2023-02-22,0 days 13:02:28,104,Veggie Burger,American,10.5
3138,2023-02-22,0 days 13:02:28,108,Tofu Pad Thai,Asian,14.5
3138,2023-02-22,0 days 13:02:28,112,Salmon Roll,Asian,14.95
3138,2023-02-22,0 days 13:02:28,113,Edamame,Asian,5.0
3138,2023-02-22,0 days 13:02:28,105,Mac & Cheese,American,7.0
3139,2023-02-22,0 days 13:11:07,110,Pork Ramen,Asian,17.95
3140,2023-02-22,0 days 13:40:06,119,Chicken Torta,Mexican,11.95
3142,2023-02-22,0 days 14:17:17,102,Cheeseburger,American,13.95
3142,2023-02-22,0 days 14:17:17,110,Pork Ramen,Asian,17.95
3142,2023-02-22,0 days 14:17:17,130,Shrimp Scampi,Italian,19.95
3142,2023-02-22,0 days 14:17:17,131,Chicken Parmesan,Italian,17.95
3143,2023-02-22,0 days 15:16:59,107,Orange Chicken,Asian,16.5
3143,2023-02-22,0 days 15:16:59,119,Chicken Torta,Mexican,11.95
3144,2023-02-22,0 days 15:26:04,124,Spaghetti,Italian,14.5
3144,2023-02-22,0 days 15:26:04,127,Meat Lasagna,Italian,17.95
3144,2023-02-22,0 days 15:26:04,112,Salmon Roll,Asian,14.95
3144,2023-02-22,0 days 15:26:04,105,Mac & Cheese,American,7.0
3145,2023-02-22,0 days 15:41:07,101,Hamburger,American,12.95
3145,2023-02-22,0 days 15:41:07,108,Tofu Pad Thai,Asian,14.5
3145,2023-02-22,0 days 15:41:07,109,Korean Beef Bowl,Asian,17.95
3145,2023-02-22,0 days 15:41:07,113,Edamame,Asian,5.0
3146,2023-02-22,0 days 15:55:09,125,Spaghetti & Meatballs,Italian,17.95
3146,2023-02-22,0 days 15:55:09,118,Steak Burrito,Mexican,14.95
3146,2023-02-22,0 days 15:55:09,122,Chips & Salsa,Mexican,7.0
3147,2023-02-22,0 days 15:59:59,108,Tofu Pad Thai,Asian,14.5
3147,2023-02-22,0 days 15:59:59,120,Steak Torta,Mexican,13.95
3147,2023-02-22,0 days 15:59:59,121,Cheese Quesadillas,Mexican,10.5
3147,2023-02-22,0 days 15:59:59,123,Chips & Guacamole,Mexican,9.0
3148,2023-02-22,0 days 16:03:50,120,Steak Torta,Mexican,13.95
3149,2023-02-22,0 days 16:23:12,120,Steak Torta,Mexican,13.95
3149,2023-02-22,0 days 16:23:12,122,Chips & Salsa,Mexican,7.0
3149,2023-02-22,0 days 16:23:12,123,Chips & Guacamole,Mexican,9.0
3150,2023-02-22,0 days 16:23:23,124,Spaghetti,Italian,14.5
3151,2023-02-22,0 days 16:34:34,126,Fettuccine Alfredo,Italian,14.5
3151,2023-02-22,0 days 16:34:34,131,Chicken Parmesan,Italian,17.95
3151,2023-02-22,0 days 16:34:34,132,Eggplant Parmesan,Italian,16.95
3152,2023-02-22,0 days 16:42:27,110,Pork Ramen,Asian,17.95
3152,2023-02-22,0 days 16:42:27,129,Mushroom Ravioli,Italian,15.5
3152,2023-02-22,0 days 16:42:27,112,Salmon Roll,Asian,14.95
3153,2023-02-22,0 days 17:00:52,112,Salmon Roll,Asian,14.95
3153,2023-02-22,0 days 17:00:52,132,Eggplant Parmesan,Italian,16.95
3154,2023-02-22,0 days 17:44:21,114,Potstickers,Asian,9.0
3155,2023-02-22,0 days 18:28:37,106,French Fries,American,7.0
3156,2023-02-22,0 days 18:57:53,102,Cheeseburger,American,13.95
3156,2023-02-22,0 days 18:57:53,106,French Fries,American,7.0
3157,2023-02-22,0 days 19:34:23,102,Cheeseburger,American,13.95
3157,2023-02-22,0 days 19:34:23,108,Tofu Pad Thai,Asian,14.5
3158,2023-02-22,0 days 19:35:02,109,Korean Beef Bowl,Asian,17.95
3159,2023-02-22,0 days 19:38:44,118,Steak Burrito,Mexican,14.95
3159,2023-02-22,0 days 19:38:44,132,Eggplant Parmesan,Italian,16.95
3160,2023-02-22,0 days 19:51:29,116,Steak Tacos,Mexican,13.95
3160,2023-02-22,0 days 19:51:29,102,Cheeseburger,American,13.95
3161,2023-02-22,0 days 19:53:24,124,Spaghetti,Italian,14.5
3161,2023-02-22,0 days 19:53:24,112,Salmon Roll,Asian,14.95
3161,2023-02-22,0 days 19:53:24,120,Steak Torta,Mexican,13.95
3161,2023-02-22,0 days 19:53:24,120,Steak Torta,Mexican,13.95
3162,2023-02-22,0 days 20:40:55,124,Spaghetti,Italian,14.5
3162,2023-02-22,0 days 20:40:55,112,Salmon Roll,Asian,14.95
3162,2023-02-22,0 days 20:40:55,105,Mac & Cheese,American,7.0
3163,2023-02-22,0 days 20:43:58,107,Orange Chicken,Asian,16.5
3164,2023-02-22,0 days 20:47:46,130,Shrimp Scampi,Italian,19.95
3165,2023-02-22,0 days 21:02:45,106,French Fries,American,7.0
3165,2023-02-22,0 days 21:02:45,114,Potstickers,Asian,9.0
3166,2023-02-22,0 days 21:12:20,102,Cheeseburger,American,13.95
3167,2023-02-22,0 days 21:13:36,103,Hot Dog,American,9.0
3167,2023-02-22,0 days 21:13:36,120,Steak Torta,Mexican,13.95
3167,2023-02-22,0 days 21:13:36,122,Chips & Salsa,Mexican,7.0
3167,2023-02-22,0 days 21:13:36,130,Shrimp Scampi,Italian,19.95
3168,2023-02-22,0 days 21:36:58,107,Orange Chicken,Asian,16.5
3169,2023-02-22,0 days 21:50:42,101,Hamburger,American,12.95
3169,2023-02-22,0 days 21:50:42,107,Orange Chicken,Asian,16.5
3169,2023-02-22,0 days 21:50:42,109,Korean Beef Bowl,Asian,17.95
3169,2023-02-22,0 days 21:50:42,131,Chicken Parmesan,Italian,17.95
3170,2023-02-22,0 days 22:13:50,108,Tofu Pad Thai,Asian,14.5
3170,2023-02-22,0 days 22:13:50,130,Shrimp Scampi,Italian,19.95
3170,2023-02-22,0 days 22:13:50,106,French Fries,American,7.0
3171,2023-02-23,0 days 11:18:31,121,Cheese Quesadillas,Mexican,10.5
3172,2023-02-23,0 days 11:52:30,101,Hamburger,American,12.95
3172,2023-02-23,0 days 11:52:30,108,Tofu Pad Thai,Asian,14.5
3173,2023-02-23,0 days 11:54:41,102,Cheeseburger,American,13.95
3173,2023-02-23,0 days 11:54:41,111,California Roll,Asian,11.95
3173,2023-02-23,0 days 11:54:41,112,Salmon Roll,Asian,14.95
3174,2023-02-23,0 days 12:09:18,104,Veggie Burger,American,10.5
3175,2023-02-23,0 days 12:10:43,109,Korean Beef Bowl,Asian,17.95
3175,2023-02-23,0 days 12:10:43,117,Chicken Burrito,Mexican,12.95
3175,2023-02-23,0 days 12:10:43,121,Cheese Quesadillas,Mexican,10.5
3176,2023-02-23,0 days 12:21:42,102,Cheeseburger,American,13.95
3176,2023-02-23,0 days 12:21:42,128,Cheese Lasagna,Italian,15.5
3177,2023-02-23,0 days 12:23:43,104,Veggie Burger,American,10.5
3177,2023-02-23,0 days 12:23:43,113,Edamame,Asian,5.0
3178,2023-02-23,0 days 12:30:16,122,Chips & Salsa,Mexican,7.0
3179,2023-02-23,0 days 12:41:52,101,Hamburger,American,12.95
3179,2023-02-23,0 days 12:41:52,127,Meat Lasagna,Italian,17.95
3179,2023-02-23,0 days 12:41:52,127,Meat Lasagna,Italian,17.95
3179,2023-02-23,0 days 12:41:52,105,Mac & Cheese,American,7.0
3180,2023-02-23,0 days 12:44:52,119,Chicken Torta,Mexican,11.95
3181,2023-02-23,0 days 12:51:43,102,Cheeseburger,American,13.95
3181,2023-02-23,0 days 12:51:43,132,Eggplant Parmesan,Italian,16.95
3182,2023-02-23,0 days 12:57:29,127,Meat Lasagna,Italian,17.95
3183,2023-02-23,0 days 13:04:34,117,Chicken Burrito,Mexican,12.95
3184,2023-02-23,0 days 13:15:00,126,Fettuccine Alfredo,Italian,14.5
3185,2023-02-23,0 days 13:22:07,117,Chicken Burrito,Mexican,12.95
3185,2023-02-23,0 days 13:22:07,111,California Roll,Asian,11.95
3185,2023-02-23,0 days 13:22:07,132,Eggplant Parmesan,Italian,16.95
3186,2023-02-23,0 days 13:22:54,102,Cheeseburger,American,13.95
3186,2023-02-23,0 days 13:22:54,111,California Roll,Asian,11.95
3186,2023-02-23,0 days 13:22:54,112,Salmon Roll,Asian,14.95
3187,2023-02-23,0 days 13:27:18,101,Hamburger,American,12.95
3187,2023-02-23,0 days 13:27:18,102,Cheeseburger,American,13.95
3187,2023-02-23,0 days 13:27:18,108,Tofu Pad Thai,Asian,14.5
3187,2023-02-23,0 days 13:27:18,124,Spaghetti,Italian,14.5
3187,2023-02-23,0 days 13:27:18,110,Pork Ramen,Asian,17.95
3187,2023-02-23,0 days 13:27:18,113,Edamame,Asian,5.0
3187,2023-02-23,0 days 13:27:18,113,Edamame,Asian,5.0
3187,2023-02-23,0 days 13:27:18,120,Steak Torta,Mexican,13.95
3187,2023-02-23,0 days 13:27:18,105,Mac & Cheese,American,7.0
3187,2023-02-23,0 days 13:27:18,122,Chips & Salsa,Mexican,7.0
3187,2023-02-23,0 days 13:27:18,122,Chips & Salsa,Mexican,7.0
3187,2023-02-23,0 days 13:27:18,131,Chicken Parmesan,Italian,17.95
3188,2023-02-23,0 days 13:34:56,121,Cheese Quesadillas,Mexican,10.5
3189,2023-02-23,0 days 13:59:04,102,Cheeseburger,American,13.95
3189,2023-02-23,0 days 13:59:04,103,Hot Dog,American,9.0
3189,2023-02-23,0 days 13:59:04,109,Korean Beef Bowl,Asian,17.95
3189,2023-02-23,0 days 13:59:04,110,Pork Ramen,Asian,17.95
3189,2023-02-23,0 days 13:59:04,113,Edamame,Asian,5.0
3189,2023-02-23,0 days 13:59:04,105,Mac & Cheese,American,7.0
3189,2023-02-23,0 days 13:59:04,106,French Fries,American,7.0
3190,2023-02-23,0 days 14:24:16,124,Spaghetti,Italian,14.5
3190,2023-02-23,0 days 14:24:16,132,Eggplant Parmesan,Italian,16.95
3191,2023-02-23,0 days 15:11:01,117,Chicken Burrito,Mexican,12.95
3191,2023-02-23,0 days 15:11:01,132,Eggplant Parmesan,Italian,16.95
3192,2023-02-23,0 days 15:19:27,112,Salmon Roll,Asian,14.95
3193,2023-02-23,0 days 15:49:25,123,Chips & Guacamole,Mexican,9.0
3194,2023-02-23,0 days 16:19:34,125,Spaghetti & Meatballs,Italian,17.95
3195,2023-02-23,0 days 16:24:11,103,Hot Dog,American,9.0
3195,2023-02-23,0 days 16:24:11,112,Salmon Roll,Asian,14.95
3195,2023-02-23,0 days 16:24:11,114,Potstickers,Asian,9.0
3196,2023-02-23,0 days 16:28:00,111,California Roll,Asian,11.95
3196,2023-02-23,0 days 16:28:00,122,Chips & Salsa,Mexican,7.0
3197,2023-02-23,0 days 16:36:02,108,Tofu Pad Thai,Asian,14.5
3198,2023-02-23,0 days 16:40:05,126,Fettuccine Alfredo,Italian,14.5
3198,2023-02-23,0 days 16:40:05,132,Eggplant Parmesan,Italian,16.95
3199,2023-02-23,0 days 17:13:58,115,Chicken Tacos,Mexican,11.95
3199,2023-02-23,0 days 17:13:58,106,French Fries,American,7.0
3200,2023-02-23,0 days 17:16:39,109,Korean Beef Bowl,Asian,17.95
3200,2023-02-23,0 days 17:16:39,123,Chips & Guacamole,Mexican,9.0
3201,2023-02-23,0 days 17:21:33,104,Veggie Burger,American,10.5
3201,2023-02-23,0 days 17:21:33,110,Pork Ramen,Asian,17.95
3201,2023-02-23,0 days 17:21:33,123,Chips & Guacamole,Mexican,9.0
3201,2023-02-23,0 days 17:21:33,132,Eggplant Parmesan,Italian,16.95
3202,2023-02-23,0 days 17:22:50,104,Veggie Burger,American,10.5
3202,2023-02-23,0 days 17:22:50,110,Pork Ramen,Asian,17.95
3202,2023-02-23,0 days 17:22:50,131,Chicken Parmesan,Italian,17.95
3203,2023-02-23,0 days 17:23:12,106,French Fries,American,7.0
3203,2023-02-23,0 days 17:23:12,132,Eggplant Parmesan,Italian,16.95
3204,2023-02-23,0 days 17:29:25,111,California Roll,Asian,11.95
3204,2023-02-23,0 days 17:29:25,119,Chicken Torta,Mexican,11.95
3205,2023-02-23,0 days 17:31:33,102,Cheeseburger,American,13.95
3205,2023-02-23,0 days 17:31:33,111,California Roll,Asian,11.95
3205,2023-02-23,0 days 17:31:33,106,French Fries,American,7.0
3206,2023-02-23,0 days 17:31:54,107,Orange Chicken,Asian,16.5
3206,2023-02-23,0 days 17:31:54,113,Edamame,Asian,5.0
3206,2023-02-23,0 days 17:31:54,130,Shrimp Scampi,Italian,19.95
3206,2023-02-23,0 days 17:31:54,123,Chips & Guacamole,Mexican,9.0
3207,2023-02-23,0 days 17:34:41,108,Tofu Pad Thai,Asian,14.5
3207,2023-02-23,0 days 17:34:41,109,Korean Beef Bowl,Asian,17.95
3208,2023-02-23,0 days 17:41:51,108,Tofu Pad Thai,Asian,14.5
3209,2023-02-23,0 days 17:42:59,107,Orange Chicken,Asian,16.5
3210,2023-02-23,0 days 18:05:29,108,Tofu Pad Thai,Asian,14.5
3210,2023-02-23,0 days 18:05:29,110,Pork Ramen,Asian,17.95
3210,2023-02-23,0 days 18:05:29,129,Mushroom Ravioli,Italian,15.5
3210,2023-02-23,0 days 18:05:29,131,Chicken Parmesan,Italian,17.95
3211,2023-02-23,0 days 18:22:26,116,Steak Tacos,Mexican,13.95
3211,2023-02-23,0 days 18:22:26,108,Tofu Pad Thai,Asian,14.5
3212,2023-02-23,0 days 18:33:38,101,Hamburger,American,12.95
3212,2023-02-23,0 days 18:33:38,129,Mushroom Ravioli,Italian,15.5
3213,2023-02-23,0 days 18:37:54,102,Cheeseburger,American,13.95
3214,2023-02-23,0 days 18:39:22,119,Chicken Torta,Mexican,11.95
3215,2023-02-23,0 days 18:48:26,113,Edamame,Asian,5.0
3216,2023-02-23,0 days 18:51:30,125,Spaghetti & Meatballs,Italian,17.95
3216,2023-02-23,0 days 18:51:30,117,Chicken Burrito,Mexican,12.95
3216,2023-02-23,0 days 18:51:30,127,Meat Lasagna,Italian,17.95
3216,2023-02-23,0 days 18:51:30,129,Mushroom Ravioli,Italian,15.5
3217,2023-02-23,0 days 19:56:16,102,Cheeseburger,American,13.95
3217,2023-02-23,0 days 19:56:16,103,Hot Dog,American,9.0
3217,2023-02-23,0 days 19:56:16,125,Spaghetti & Meatballs,Italian,17.95
3217,2023-02-23,0 days 19:56:16,119,Chicken Torta,Mexican,11.95
3218,2023-02-23,0 days 19:57:22,108,Tofu Pad Thai,Asian,14.5
3219,2023-02-23,0 days 20:21:54,116,Steak Tacos,Mexican,13.95
3219,2023-02-23,0 days 20:21:54,119,Chicken Torta,Mexican,11.95
3220,2023-02-23,0 days 20:33:37,109,Korean Beef Bowl,Asian,17.95
3221,2023-02-23,0 days 21:09:47,108,Tofu Pad Thai,Asian,14.5
3222,2023-02-23,0 days 21:19:27,109,Korean Beef Bowl,Asian,17.95
3222,2023-02-23,0 days 21:19:27,118,Steak Burrito,Mexican,14.95
3222,2023-02-23,0 days 21:19:27,123,Chips & Guacamole,Mexican,9.0
3223,2023-02-23,0 days 22:05:27,116,Steak Tacos,Mexican,13.95
3223,2023-02-23,0 days 22:05:27,126,Fettuccine Alfredo,Italian,14.5
3223,2023-02-23,0 days 22:05:27,132,Eggplant Parmesan,Italian,16.95
3224,2023-02-23,0 days 22:22:21,107,Orange Chicken,Asian,16.5
3225,2023-02-24,0 days 11:44:17,108,Tofu Pad Thai,Asian,14.5
3226,2023-02-24,0 days 11:56:22,108,Tofu Pad Thai,Asian,14.5
3226,2023-02-24,0 days 11:56:22,129,Mushroom Ravioli,Italian,15.5
3226,2023-02-24,0 days 11:56:22,113,Edamame,Asian,5.0
3226,2023-02-24,0 days 11:56:22,118,Steak Burrito,Mexican,14.95
3226,2023-02-24,0 days 11:56:22,121,Cheese Quesadillas,Mexican,10.5
3227,2023-02-24,0 days 11:57:44,103,Hot Dog,American,9.0
3227,2023-02-24,0 days 11:57:44,122,Chips & Salsa,Mexican,7.0
3228,2023-02-24,0 days 12:08:42,109,Korean Beef Bowl,Asian,17.95
3228,2023-02-24,0 days 12:08:42,111,California Roll,Asian,11.95
3229,2023-02-24,0 days 12:11:31,124,Spaghetti,Italian,14.5
3229,2023-02-24,0 days 12:11:31,120,Steak Torta,Mexican,13.95
3230,2023-02-24,0 days 12:13:18,121,Cheese Quesadillas,Mexican,10.5
3230,2023-02-24,0 days 12:13:18,106,French Fries,American,7.0
3231,2023-02-24,0 days 12:15:10,125,Spaghetti & Meatballs,Italian,17.95
3231,2023-02-24,0 days 12:15:10,130,Shrimp Scampi,Italian,19.95
3232,2023-02-24,0 days 12:24:43,124,Spaghetti,Italian,14.5
3232,2023-02-24,0 days 12:24:43,125,Spaghetti & Meatballs,Italian,17.95
3232,2023-02-24,0 days 12:24:43,126,Fettuccine Alfredo,Italian,14.5
3232,2023-02-24,0 days 12:24:43,122,Chips & Salsa,Mexican,7.0
3233,2023-02-24,0 days 12:29:32,106,French Fries,American,7.0
3234,2023-02-24,0 days 12:34:37,101,Hamburger,American,12.95
3234,2023-02-24,0 days 12:34:37,101,Hamburger,American,12.95
3234,2023-02-24,0 days 12:34:37,115,Chicken Tacos,Mexican,11.95
3234,2023-02-24,0 days 12:34:37,102,Cheeseburger,American,13.95
3234,2023-02-24,0 days 12:34:37,102,Cheeseburger,American,13.95
3234,2023-02-24,0 days 12:34:37,124,Spaghetti,Italian,14.5
3234,2023-02-24,0 days 12:34:37,109,Korean Beef Bowl,Asian,17.95
3234,2023-02-24,0 days 12:34:37,113,Edamame,Asian,5.0
3234,2023-02-24,0 days 12:34:37,121,Cheese Quesadillas,Mexican,10.5
3234,2023-02-24,0 days 12:34:37,105,Mac & Cheese,American,7.0
3235,2023-02-24,0 days 12:49:47,118,Steak Burrito,Mexican,14.95
3236,2023-02-24,0 days 12:50:51,101,Hamburger,American,12.95
3236,2023-02-24,0 days 12:50:51,115,Chicken Tacos,Mexican,11.95
3236,2023-02-24,0 days 12:50:51,105,Mac & Cheese,American,7.0
3236,2023-02-24,0 days 12:50:51,123,Chips & Guacamole,Mexican,9.0
3237,2023-02-24,0 days 12:51:26,102,Cheeseburger,American,13.95
3238,2023-02-24,0 days 12:52:55,122,Chips & Salsa,Mexican,7.0
3239,2023-02-24,0 days 13:11:53,118,Steak Burrito,Mexican,14.95
3240,2023-02-24,0 days 13:24:10,107,Orange Chicken,Asian,16.5
3240,2023-02-24,0 days 13:24:10,127,Meat Lasagna,Italian,17.95
3240,2023-02-24,0 days 13:24:10,122,Chips & Salsa,Mexican,7.0
3241,2023-02-24,0 days 13:26:36,107,Orange Chicken,Asian,16.5
3242,2023-02-24,0 days 13:26:39,116,Steak Tacos,Mexican,13.95
3242,2023-02-24,0 days 13:26:39,120,Steak Torta,Mexican,13.95
3242,2023-02-24,0 days 13:26:39,123,Chips & Guacamole,Mexican,9.0
3243,2023-02-24,0 days 13:29:11,118,Steak Burrito,Mexican,14.95
3243,2023-02-24,0 days 13:29:11,123,Chips & Guacamole,Mexican,9.0
3244,2023-02-24,0 days 13:40:52,116,Steak Tacos,Mexican,13.95
3244,2023-02-24,0 days 13:40:52,117,Chicken Burrito,Mexican,12.95
3245,2023-02-24,0 days 14:08:37,132,Eggplant Parmesan,Italian,16.95
3246,2023-02-24,0 days 14:31:36,116,Steak Tacos,Mexican,13.95
3246,2023-02-24,0 days 14:31:36,124,Spaghetti,Italian,14.5
3246,2023-02-24,0 days 14:31:36,117,Chicken Burrito,Mexican,12.95
3247,2023-02-24,0 days 14:43:13,117,Chicken Burrito,Mexican,12.95
3248,2023-02-24,0 days 15:00:06,112,Salmon Roll,Asian,14.95
3249,2023-02-24,0 days 15:18:55,108,Tofu Pad Thai,Asian,14.5
3249,2023-02-24,0 days 15:18:55,109,Korean Beef Bowl,Asian,17.95
3249,2023-02-24,0 days 15:18:55,118,Steak Burrito,Mexican,14.95
3250,2023-02-24,0 days 16:09:29,101,Hamburger,American,12.95
3250,2023-02-24,0 days 16:09:29,109,Korean Beef Bowl,Asian,17.95
3250,2023-02-24,0 days 16:09:29,119,Chicken Torta,Mexican,11.95
3250,2023-02-24,0 days 16:09:29,106,French Fries,American,7.0
3251,2023-02-24,0 days 16:19:28,117,Chicken Burrito,Mexican,12.95
3252,2023-02-24,0 days 16:28:32,118,Steak Burrito,Mexican,14.95
3253,2023-02-24,0 days 16:33:11,112,Salmon Roll,Asian,14.95
3254,2023-02-24,0 days 16:39:08,109,Korean Beef Bowl,Asian,17.95
3254,2023-02-24,0 days 16:39:08,129,Mushroom Ravioli,Italian,15.5
3254,2023-02-24,0 days 16:39:08,111,California Roll,Asian,11.95
3255,2023-02-24,0 days 16:41:21,105,Mac & Cheese,American,7.0
3255,2023-02-24,0 days 16:41:21,105,Mac & Cheese,American,7.0
3255,2023-02-24,0 days 16:41:21,132,Eggplant Parmesan,Italian,16.95
3256,2023-02-24,0 days 17:31:07,104,Veggie Burger,American,10.5
3256,2023-02-24,0 days 17:31:07,108,Tofu Pad Thai,Asian,14.5
3256,2023-02-24,0 days 17:31:07,113,Edamame,Asian,5.0
3256,2023-02-24,0 days 17:31:07,113,Edamame,Asian,5.0
3257,2023-02-24,0 days 17:38:20,111,California Roll,Asian,11.95
3257,2023-02-24,0 days 17:38:20,105,Mac & Cheese,American,7.0
3258,2023-02-24,0 days 17:40:49,125,Spaghetti & Meatballs,Italian,17.95
3258,2023-02-24,0 days 17:40:49,109,Korean Beef Bowl,Asian,17.95
3258,2023-02-24,0 days 17:40:49,130,Shrimp Scampi,Italian,19.95
3259,2023-02-24,0 days 17:40:57,116,Steak Tacos,Mexican,13.95
3260,2023-02-24,0 days 17:41:19,105,Mac & Cheese,American,7.0
3260,2023-02-24,0 days 17:41:19,132,Eggplant Parmesan,Italian,16.95
3261,2023-02-24,0 days 17:50:57,101,Hamburger,American,12.95
3261,2023-02-24,0 days 17:50:57,124,Spaghetti,Italian,14.5
3261,2023-02-24,0 days 17:50:57,113,Edamame,Asian,5.0
3261,2023-02-24,0 days 17:50:57,119,Chicken Torta,Mexican,11.95
3262,2023-02-24,0 days 18:05:09,102,Cheeseburger,American,13.95
3262,2023-02-24,0 days 18:05:09,112,Salmon Roll,Asian,14.95
3262,2023-02-24,0 days 18:05:09,130,Shrimp Scampi,Italian,19.95
3263,2023-02-24,0 days 18:11:03,101,Hamburger,American,12.95
3264,2023-02-24,0 days 18:19:39,108,Tofu Pad Thai,Asian,14.5
3264,2023-02-24,0 days 18:19:39,131,Chicken Parmesan,Italian,17.95
3265,2023-02-24,0 days 18:39:12,116,Steak Tacos,Mexican,13.95
3265,2023-02-24,0 days 18:39:12,110,Pork Ramen,Asian,17.95
3265,2023-02-24,0 days 18:39:12,113,Edamame,Asian,5.0
3266,2023-02-24,0 days 18:40:58,115,Chicken Tacos,Mexican,11.95
3266,2023-02-24,0 days 18:40:58,126,Fettuccine Alfredo,Italian,14.5
3267,2023-02-24,0 days 18:42:17,126,Fettuccine Alfredo,Italian,14.5
3267,2023-02-24,0 days 18:42:17,113,Edamame,Asian,5.0
3268,2023-02-24,0 days 19:23:15,118,Steak Burrito,Mexican,14.95
3268,2023-02-24,0 days 19:23:15,122,Chips & Salsa,Mexican,7.0
3269,2023-02-24,0 days 19:26:01,109,Korean Beef Bowl,Asian,17.95
3269,2023-02-24,0 days 19:26:01,120,Steak Torta,Mexican,13.95
3269,2023-02-24,0 days 19:26:01,106,French Fries,American,7.0
3270,2023-02-24,0 days 19:31:37,129,Mushroom Ravioli,Italian,15.5
3271,2023-02-24,0 days 19:40:28,117,Chicken Burrito,Mexican,12.95
3272,2023-02-24,0 days 19:43:11,125,Spaghetti & Meatballs,Italian,17.95
3272,2023-02-24,0 days 19:43:11,110,Pork Ramen,Asian,17.95
3273,2023-02-24,0 days 20:20:10,124,Spaghetti,Italian,14.5
3273,2023-02-24,0 days 20:20:10,110,Pork Ramen,Asian,17.95
3274,2023-02-24,0 days 20:23:21,113,Edamame,Asian,5.0
3274,2023-02-24,0 days 20:23:21,106,French Fries,American,7.0
3276,2023-02-24,0 days 20:46:55,109,Korean Beef Bowl,Asian,17.95
3276,2023-02-24,0 days 20:46:55,114,Potstickers,Asian,9.0
3277,2023-02-24,0 days 20:49:40,124,Spaghetti,Italian,14.5
3278,2023-02-24,0 days 21:03:42,102,Cheeseburger,American,13.95
3278,2023-02-24,0 days 21:03:42,109,Korean Beef Bowl,Asian,17.95
3278,2023-02-24,0 days 21:03:42,111,California Roll,Asian,11.95
3278,2023-02-24,0 days 21:03:42,120,Steak Torta,Mexican,13.95
3279,2023-02-24,0 days 21:35:05,101,Hamburger,American,12.95
3279,2023-02-24,0 days 21:35:05,106,French Fries,American,7.0
3280,2023-02-24,0 days 21:48:31,102,Cheeseburger,American,13.95
3280,2023-02-24,0 days 21:48:31,124,Spaghetti,Italian,14.5
3280,2023-02-24,0 days 21:48:31,113,Edamame,Asian,5.0
3280,2023-02-24,0 days 21:48:31,119,Chicken Torta,Mexican,11.95
3281,2023-02-24,0 days 21:50:48,124,Spaghetti,Italian,14.5
3281,2023-02-24,0 days 21:50:48,113,Edamame,Asian,5.0
3281,2023-02-24,0 days 21:50:48,123,Chips & Guacamole,Mexican,9.0
3282,2023-02-24,0 days 22:57:58,123,Chips & Guacamole,Mexican,9.0
3283,2023-02-25,0 days 10:54:03,125,Spaghetti & Meatballs,Italian,17.95
3283,2023-02-25,0 days 10:54:03,111,California Roll,Asian,11.95
3284,2023-02-25,0 days 11:37:52,109,Korean Beef Bowl,Asian,17.95
3285,2023-02-25,0 days 11:47:42,101,Hamburger,American,12.95
3286,2023-02-25,0 days 11:50:16,107,Orange Chicken,Asian,16.5
3286,2023-02-25,0 days 11:50:16,104,Veggie Burger,American,10.5
3286,2023-02-25,0 days 11:50:16,106,French Fries,American,7.0
3286,2023-02-25,0 days 11:50:16,132,Eggplant Parmesan,Italian,16.95
3287,2023-02-25,0 days 12:00:21,101,Hamburger,American,12.95
3287,2023-02-25,0 days 12:00:21,125,Spaghetti & Meatballs,Italian,17.95
3288,2023-02-25,0 days 12:00:55,102,Cheeseburger,American,13.95
3288,2023-02-25,0 days 12:00:55,104,Veggie Burger,American,10.5
3288,2023-02-25,0 days 12:00:55,110,Pork Ramen,Asian,17.95
3289,2023-02-25,0 days 12:22:27,102,Cheeseburger,American,13.95
3289,2023-02-25,0 days 12:22:27,125,Spaghetti & Meatballs,Italian,17.95
3289,2023-02-25,0 days 12:22:27,113,Edamame,Asian,5.0
3289,2023-02-25,0 days 12:22:27,118,Steak Burrito,Mexican,14.95
3289,2023-02-25,0 days 12:22:27,132,Eggplant Parmesan,Italian,16.95
3290,2023-02-25,0 days 12:32:36,127,Meat Lasagna,Italian,17.95
3290,2023-02-25,0 days 12:32:36,121,Cheese Quesadillas,Mexican,10.5
3290,2023-02-25,0 days 12:32:36,106,French Fries,American,7.0
3291,2023-02-25,0 days 12:34:40,107,Orange Chicken,Asian,16.5
3292,2023-02-25,0 days 12:39:18,107,Orange Chicken,Asian,16.5
3292,2023-02-25,0 days 12:39:18,116,Steak Tacos,Mexican,13.95
3292,2023-02-25,0 days 12:39:18,124,Spaghetti,Italian,14.5
3292,2023-02-25,0 days 12:39:18,125,Spaghetti & Meatballs,Italian,17.95
